filename;divider;enhancer;lowbandCompressor;lowbandImpulseNumber;lowbandSeparateExcitation;highbandCompressor;highbandImpulseNumber;highbandSeparateExcitation;PEAQ;PESQ
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;SepExc;DummyCompressor;;;-3.455609603900823;2.702
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-3.6484561662440376;3.037
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-3.499581503561991;3.068
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-3.3334428081740555;3.092
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-3.1652257013504776;3.106
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;4;;-3.6369779422105664;3.040
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;8;;-3.536651004388215;3.065
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;16;;-3.450473915366404;3.084
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;G7231Compressor;32;;-3.4163009230712094;3.092
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;SepExc;DummyCompressor;;;-2.9920603099215652;3.111
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-3.5751803717215833;3.369
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;8;SepExc;-3.297219867773685;3.409
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;16;SepExc;-3.040480150242455;3.439
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;32;SepExc;-2.769297153146292;3.456
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;4;;-3.512926447376952;3.373
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;8;;-3.3576191334109633;3.404
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;16;;-3.2197325887067683;3.427
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;G7231Compressor;32;;-3.158041240462714;3.438
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;SepExc;DummyCompressor;;;-2.459330827941505;3.462
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;4;SepExc;-3.3754454303311823;3.560
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;8;SepExc;-3.021363090764992;3.605
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;16;SepExc;-2.6635154094508344;3.638
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;32;SepExc;-2.2860746335930306;3.655
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;4;;-3.3045604115281613;3.561
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;8;;-3.0963540775901883;3.600
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;16;;-2.9030696676978547;3.626
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;G7231Compressor;32;;-2.820388260752854;3.635
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;SepExc;DummyCompressor;;;-1.836895523863841;3.663
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;4;SepExc;-3.771259932791244;2.607
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;8;SepExc;-3.669508295143034;2.629
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;16;SepExc;-3.590443770676106;2.648
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;32;SepExc;-3.5205878469477763;2.659
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;4;;-3.7399838349203542;2.608
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;8;;-3.6869555503053517;2.625
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;16;;-3.6436869114080306;2.642
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;G7231Compressor;32;;-3.630374227061096;2.649
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;4;;DummyCompressor;;;-3.4548480622019464;2.663
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;4;SepExc;-3.716060616750201;2.966
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;8;SepExc;-3.5591243013749545;2.993
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;16;SepExc;-3.428402462538236;3.015
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;32;SepExc;-3.295066221111904;3.028
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;4;;-3.6702824109340195;2.968
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;8;;-3.5899146304310126;2.988
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;16;;-3.51681400787083;3.010
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;G7231Compressor;32;;-3.4906399142320246;3.017
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;8;;DummyCompressor;;;-3.173295478114536;3.033
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;4;SepExc;-3.652905364478037;3.245
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;8;SepExc;-3.435704140246974;3.279
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;16;SepExc;-3.2436240822050926;3.304
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;32;SepExc;-3.0396680815654213;3.319
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;4;;-3.5979450942859432;3.246
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;8;;-3.475050059835645;3.274
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;16;;-3.365832015335147;3.297
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;G7231Compressor;32;;-3.3274813367977334;3.306
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;16;;DummyCompressor;;;-2.840524275314177;3.324
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;4;SepExc;-3.622438274476095;3.359
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;8;SepExc;-3.375798668203199;3.391
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;16;SepExc;-3.1501692251127777;3.423
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;32;SepExc;-2.9106992960793763;3.440
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;4;;-3.56597822257032;3.355
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;8;;-3.4274762875709235;3.386
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;16;;-3.2995376296116463;3.414
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;G7231Compressor;32;;-3.237100571308431;3.424
probka_audiobook.wav;QMFDivider;DummyEnhancer;G7231Compressor;32;;DummyCompressor;;;-2.686809491157222;3.446
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;4;SepExc;-3.255292321225165;3.603
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;8;SepExc;-2.9194278178833595;3.653
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;16;SepExc;-2.561491619965034;3.689
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;32;SepExc;-2.1854876894507305;3.708
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;4;;-3.1926692315125442;3.604
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;8;;-2.994385063390052;3.647
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;16;;-2.802327666225735;3.675
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;G7231Compressor;32;;-2.7111284205696267;3.685
probka_audiobook.wav;QMFDivider;DummyEnhancer;DummyCompressor;;;DummyCompressor;;;-1.7394313274750512;3.716
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;SepExc;-3.629755133676281;2.658
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;SepExc;-3.5398711985490495;2.672
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;SepExc;-3.4824731602702835;2.687
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;SepExc;-3.4209581043362537;2.699
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;;-3.614605029013274;2.657
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;;-3.563022391715786;2.673
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;;-3.5304469806764796;2.683
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;;-3.521098746489929;2.690
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;SepExc;DummyCompressor;;;-3.359893715047497;2.704
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-3.611109413271927;3.080
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-3.363465731426319;3.099
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-3.2041082255907067;3.117
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-3.040603460102365;3.129
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;;-3.543938134261886;3.080
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;;-3.414840920882915;3.097
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;;-3.3266037419829804;3.109
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;;-3.30086198907216;3.118
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;SepExc;DummyCompressor;;;-2.87103933156534;3.134
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-3.451255616356633;3.398
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;8;SepExc;-3.080776097088624;3.422
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;16;SepExc;-2.829488682198895;3.444
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;32;SepExc;-2.5795693591721287;3.459
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;;-3.362715740222021;3.401
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;8;;-3.170958842230349;3.422
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;16;;-3.0158287178273717;3.440
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;G7231Compressor;32;;-2.9632622869708847;3.445
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;SepExc;DummyCompressor;;;-2.3173596776538146;3.464
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;4;SepExc;-3.225628076995012;3.580
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;8;SepExc;-2.7677730744559454;3.613
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;16;SepExc;-2.42363705741546;3.636
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;32;SepExc;-2.1039847934147935;3.653
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;4;;-3.1164822732703152;3.585
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;8;;-2.8706680166607272;3.607
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;16;;-2.661974962988075;3.628
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;G7231Compressor;32;;-2.589313164348325;3.636
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;SepExc;DummyCompressor;;;-1.7654660293441338;3.657
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;4;SepExc;-3.724525727092548;2.625
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;8;SepExc;-3.590237563806221;2.637
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;16;SepExc;-3.513945274229773;2.649
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;32;SepExc;-3.4366912473302413;2.659
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;4;;-3.682725534944865;2.624
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;8;;-3.617802746742359;2.637
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;16;;-3.5762286783403034;2.647
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;G7231Compressor;32;;-3.5636393872090557;2.652
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;4;;DummyCompressor;;;-3.3673430505886017;2.663
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;4;SepExc;-3.645586854416355;2.985
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;8;SepExc;-3.4363196844985704;3.003
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;16;SepExc;-3.3126355656823745;3.018
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;32;SepExc;-3.180590720000054;3.032
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;4;;-3.586069884974201;2.985
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;8;;-3.4815106817733064;3.002
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;16;;-3.404259230462729;3.014
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;G7231Compressor;32;;-3.3835054522843393;3.023
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;8;;DummyCompressor;;;-3.0517962450078313;3.036
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;4;SepExc;-3.5609834894582786;3.255
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;8;SepExc;-3.2763458562090335;3.274
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;16;SepExc;-3.0884881144922725;3.292
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;32;SepExc;-2.8904142966233866;3.304
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;4;;-3.488140000429837;3.256
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;8;;-3.33825035958018;3.273
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;16;;-3.222010431978728;3.287
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;G7231Compressor;32;;-3.1851816253085463;3.296
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;16;;DummyCompressor;;;-2.695722096541302;3.308
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;4;SepExc;-3.510336167248318;3.395
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;8;SepExc;-3.1849345611887854;3.421
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;16;SepExc;-2.9595186544011938;3.440
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;32;SepExc;-2.7359110343578212;3.454
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;4;;-3.4331353833346983;3.399
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;8;;-3.2577902167368156;3.418
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;16;;-3.1142449222173396;3.435
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;G7231Compressor;32;;-3.065876336502514;3.444
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;G7231Compressor;32;;DummyCompressor;;;-2.5223475739912633;3.459
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;4;SepExc;-3.122299690959477;3.630
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;8;SepExc;-2.672100474830219;3.667
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;16;SepExc;-2.3257789499046013;3.693
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;32;SepExc;-2.0093307580007727;3.712
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;4;;-3.011608007505143;3.634
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;8;;-2.7774118003076307;3.660
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;16;;-2.571753396956945;3.683
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;G7231Compressor;32;;-2.495037452470034;3.693
probka_audiobook.wav;QMFDivider;HighbandBooster10.0dB;DummyCompressor;;;DummyCompressor;;;-1.6820761348617301;3.718
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;SepExc;-3.5961192620982595;2.667
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;SepExc;-3.5110533415533146;2.688
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;SepExc;-3.449103148139991;2.702
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;SepExc;-3.376216408562069;2.715
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;4;;-3.582275910099542;2.676
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;8;;-3.53971491775135;2.689
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;16;;-3.4993684338597003;2.696
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;G7231Compressor;32;;-3.4917933812779217;2.701
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;4;SepExc;DummyCompressor;;;-3.3196239045960253;2.721
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;SepExc;-3.5603373797616333;3.056
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;SepExc;-3.3120052157965643;3.080
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;SepExc;-3.1482999630053516;3.096
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;SepExc;-2.970681850072535;3.111
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;4;;-3.4816784822645315;3.065
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;8;;-3.377903735033273;3.081
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;16;;-3.2768230802966745;3.087
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;G7231Compressor;32;;-3.2424562382869686;3.095
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;8;SepExc;DummyCompressor;;;-2.8320841998893274;3.117
probka_audiobook.wav;QMFDivider;HighbandBooster20.0dB;G7231Compressor;16;SepExc;G7231Compressor;4;SepExc;-3.3709755612773957;3.391
